Time(s),True Position X(m),True Position Y(m),True Position Z(m),TRUKF Estimated Position X(m),TRUKF Estimated Position Y(m),TRUKF Estimated Position Z(m)
6.200000000000000178e+00,-3.986225331224638065e-16,-2.169999999999998597e+00,-6.397537668119032128e-01,3.319090855189356093e-01,-1.064277923183505614e-01,-6.344989211280099850e-01
6.300000000000000711e+00,-4.050519288179874275e-16,-2.204999999999998739e+00,-6.494473984079539575e-01,3.318024018157978983e-01,-1.071748313002874459e-01,-6.544987787653400169e-01
6.400000000000000355e+00,-4.114813245135110484e-16,-2.239999999999998881e+00,-6.590211303259034814e-01,3.317333135485304174e-01,-1.076686338415063782e-01,-6.744987166117089039e-01
6.500000000000000000e+00,-4.179107202090346693e-16,-2.274999999999999023e+00,-6.684775906502261611e-01,3.316850095860116032e-01,-1.079917000840473484e-01,-6.944986899354236298e-01
6.600000000000000533e+00,-4.243401159045582902e-16,-2.309999999999999165e+00,-6.778201304837678798e-01,3.316494931018427739e-01,-1.082030668795994077e-01,-7.144986784510846123e-01
6.700000000000000178e+00,-4.307695116000819111e-16,-2.344999999999999307e+00,-6.870528032870822921e-01,3.316213610913822385e-01,-1.083382390190553574e-01,-7.344986736853547082e-01
6.800000000000000711e+00,-4.371989072956055320e-16,-2.379999999999999449e+00,-6.961803398874993887e-01,3.315964997483851762e-01,-1.084211634077247022e-01,-7.544986718117194791e-01
6.900000000000000355e+00,-4.436283029911291530e-16,-2.414999999999999591e+00,-7.052081193120011138e-01,3.315744706704856770e-01,-1.084715607901595574e-01,-7.744986710554253584e-01
7.000000000000000000e+00,-4.500576986866527739e-16,-2.449999999999999734e+00,-7.141421356237314111e-01,2.791065562428017843e-01,-3.609259313398473501e-01,-6.896419989301285636e-01
7.100000000000000533e+00,-4.564870943821763455e-16,-2.484999999999999876e+00,-7.229889609666041439e-01,2.807666208761750992e-01,-3.641634418685617547e-01,-7.095519146167486024e-01
7.200000000000000178e+00,-4.629164900776999171e-16,-2.520000000000000018e+00,-7.317557050458499690e-01,2.818748550662620311e-01,-3.663267081685738225e-01,-7.295504375861818769e-01
7.300000000000000711e+00,-4.693458857732234887e-16,-2.555000000000000160e+00,-7.404499712943195533e-01,2.826123396226826734e-01,-3.677725716626028540e-01,-7.495497789741590866e-01
7.400000000000000355e+00,-4.757752814687470603e-16,-2.590000000000000302e+00,-7.490798099947915123e-01,2.830994194628339011e-01,-3.687356237796793890e-01,-7.695494877930016964e-01
7.500000000000000000e+00,-4.822046771642706319e-16,-2.625000000000000444e+00,-7.576536686473023252e-01,2.834180414859481800e-01,-3.693744326469865502e-01,-7.895493603934052862e-01
7.600000000000000533e+00,-4.886340728597942035e-16,-2.660000000000000586e+00,-7.661803398874995619e-01,2.836249669277462471e-01,-3.697966952374284189e-01,-8.095493051123704431e-01
7.700000000000000178e+00,-4.950634685553177752e-16,-2.695000000000000728e+00,-7.746689072771186790e-01,2.837565842290107332e-01,-3.700751012197034395e-01,-8.295492814041051099e-01
7.800000000000000711e+00,-5.014928642508413468e-16,-2.730000000000000870e+00,-7.831286893008051475e-01,2.838367451849340695e-01,-3.702569156121472971e-01,-8.495492715335396516e-01
7.900000000000000355e+00,-5.079222599463649184e-16,-2.765000000000001013e+00,-7.915691819145574959e-01,2.838817372177347975e-01,-3.703743749997270296e-01,-8.695492675782916514e-01
8.000000000000000000e+00,-5.143516556418884900e-16,-2.800000000000001155e+00,-8.000000000000005995e-01,3.592376251047050828e-01,-5.078766147064099901e-01,-7.696586115055077393e-01
8.099999999999999645e+00,-5.207810513374120616e-16,-2.835000000000001297e+00,-8.084308180854437031e-01,3.609195689004150998e-01,-5.117132720216179820e-01,-7.949086888311504007e-01
8.200000000000001066e+00,-5.272104470329356332e-16,-2.870000000000001439e+00,-8.168713106991959405e-01,3.620418688283317254e-01,-5.142873515456553024e-01,-8.149067173733531844e-01
8.300000000000000711e+00,-5.336398427284592048e-16,-2.905000000000001581e+00,-8.253310927228825200e-01,3.627884433367425943e-01,-5.160163455270726507e-01,-8.349058306552753495e-01
8.400000000000000355e+00,-5.400692384239827764e-16,-2.940000000000001723e+00,-8.338196601125016372e-01,3.632865423509227254e-01,-5.171769642482857421e-01,-8.549054318666885477e-01
8.500000000000000000e+00,-5.464986341195063481e-16,-2.975000000000001865e+00,-8.423463313526988738e-01,3.636215838032381686e-01,-5.179570939014531694e-01,-8.749052516521139689e-01
8.599999999999999645e+00,-5.529280298150299197e-16,-3.010000000000002007e+00,-8.509201900052096867e-01,3.638490153589734599e-01,-5.184821798064661591e-01,-8.949051697918664061e-01
8.700000000000001066e+00,-5.593574255105534913e-16,-3.045000000000002149e+00,-8.595500287056816457e-01,3.640018387829627167e-01,-5.188323323671057974e-01,-9.149051333013795695e-01
8.800000000000000711e+00,-5.657868212060770629e-16,-3.080000000000002292e+00,-8.682442949541512300e-01,3.641064452007339303e-01,-5.190630824632400664e-01,-9.349051172543456634e-01
8.900000000000000355e+00,-5.722162169016006345e-16,-3.115000000000002434e+00,-8.770110390333970551e-01,3.641796998055474854e-01,-5.192125427722030784e-01,-9.549051103281892550e-01
9.000000000000000000e+00,-5.786456125971242061e-16,-3.150000000000002576e+00,-8.858578643762697880e-01,-2.169439234489793991e-02,-1.132253831927617416e+00,-8.692990616469643550e-01
9.099999999999999645e+00,-5.850750082926477777e-16,-3.185000000000002718e+00,-8.947918806880000853e-01,-2.173181384151891271e-02,-1.136261414456819052e+00,-8.821329434707650963e-01
9.200000000000001066e+00,-5.915044039881713493e-16,-3.220000000000002860e+00,-9.038196601125016993e-01,-2.175698012225688385e-02,-1.138948494758179386e+00,-9.021311381308119159e-01
9.300000000000000711e+00,-5.979337996836949210e-16,-3.255000000000003002e+00,-9.129471967129189069e-01,-2.177346507915491058e-02,-1.140750049375615971e+00,-9.221303266466508441e-01
9.400000000000000355e+00,-6.043631953792184926e-16,-3.290000000000003144e+00,-9.221798695162333193e-01,-2.178362020411725788e-02,-1.141958463367926058e+00,-9.421299615514426851e-01
9.500000000000000000e+00,-6.107925910747420642e-16,-3.325000000000003286e+00,-9.315224093497750379e-01,-2.179198497511278601e-02,-1.142769398039843232e+00,-9.621297971295139639e-01
9.600000000000001421e+00,-6.172219867702656358e-16,-3.360000000000003428e+00,-9.409788696740977176e-01,-2.179974910067802862e-02,-1.143315753422951442e+00,-9.821297224882531429e-01
9.700000000000001066e+00,-6.236513824657892074e-16,-3.395000000000003570e+00,-9.505526015920472416e-01,-2.180837637951388991e-02,-1.143682817127867457e+00,-1.002129688785676320e+00
9.800000000000000711e+00,-6.300807781613127790e-16,-3.430000000000003713e+00,-9.602462331880979862e-01,-2.181611474042854590e-02,-1.143930415316315452e+00,-1.022129673444484244e+00
9.900000000000000355e+00,-6.365101738568363506e-16,-3.465000000000003855e+00,-9.700616533253382245e-01,-2.182441607752929821e-02,-1.144099801348227974e+00,-1.042129666254347775e+00
1.000000000000000000e+01,-6.429395695523599222e-16,-3.500000000000003997e+00,-9.800000000000006484e-01,1.156898819770323938e-01,-1.242437486766058807e+00,-9.483842642999692485e-01
1.010000000000000142e+01,-6.493689652478834939e-16,-3.535000000000004139e+00,-9.900616533253381313e-01,1.172227679358312374e-01,-1.245169951173117795e+00,-9.748726967796516041e-01
1.020000000000000107e+01,-6.557983609434070655e-16,-3.570000000000004281e+00,-1.000246233188097911e+00,1.182431663675262284e-01,-1.247002680110145700e+00,-9.948715967223193957e-01
1.030000000000000071e+01,-6.622277566389306371e-16,-3.605000000000004423e+00,-1.010552601592047184e+00,1.189207642294352330e-01,-1.248230544331089487e+00,-1.014871105018923192e+00
1.040000000000000036e+01,-6.686571523344542087e-16,-3.640000000000004565e+00,-1.020978869674097567e+00,1.193696950039769278e-01,-1.249052364995885123e+00,-1.034870885785710293e+00
1.050000000000000000e+01,-6.750865480299777803e-16,-3.675000000000004707e+00,-1.031522409349775016e+00,1.196680805799797548e-01,-1.249601163233265755e+00,-1.054870788232108003e+00
1.060000000000000142e+01,-6.815159437255013519e-16,-3.710000000000004849e+00,-1.042179869516233426e+00,1.198646271226511545e-01,-1.249966127783847192e+00,-1.074870745274645323e+00
1.070000000000000107e+01,-6.879453394210249235e-16,-3.745000000000004992e+00,-1.052947196712918920e+00,1.199925028963075013e-01,-1.250207962697054143e+00,-1.094870726565551955e+00
1.080000000000000071e+01,-6.943747351165484951e-16,-3.780000000000005134e+00,-1.063819660112501841e+00,1.200727027816384102e-01,-1.250366771717576153e+00,-1.114870718652468673e+00
1.090000000000000036e+01,-7.008041308120720667e-16,-3.815000000000005276e+00,-1.074791880688000134e+00,1.201196862093343171e-01,-1.250472095637771286e+00,-1.134870715327325641e+00
1.100000000000000000e+01,-7.072335265075956384e-16,-3.850000000000005418e+00,-1.085857864376269744e+00,-7.116851975997559587e-02,-1.689648073748734936e+00,-1.066188081036893998e+00
1.110000000000000142e+01,-7.136629222031192100e-16,-3.885000000000005560e+00,-1.097011039033397140e+00,-6.925354190856645997e-02,-1.691363523926111556e+00,-1.081855292320112127e+00
1.120000000000000107e+01,-7.200923178986427816e-16,-3.920000000000005702e+00,-1.108244294954151332e+00,-6.797419762305151325e-02,-1.692508962220322211e+00,-1.101854555118853884e+00
1.130000000000000071e+01,-7.265217135941663532e-16,-3.955000000000005844e+00,-1.119550028705681877e+00,-6.712063442994403717e-02,-1.693272198452557387e+00,-1.121854227341250176e+00
1.140000000000000036e+01,-7.329511092896899248e-16,-3.990000000000005986e+00,-1.130920190005209935e+00,-6.655102405283527811e-02,-1.693779164779763091e+00,-1.141854081973012303e+00
1.150000000000000000e+01,-7.393805049852134964e-16,-4.025000000000005684e+00,-1.142346331352698918e+00,-6.617181901651046638e-02,-1.694114186699022584e+00,-1.161854017963873220e+00
1.160000000000000142e+01,-7.458099006807370680e-16,-4.060000000000005826e+00,-1.153819660112501921e+00,-6.592170339330415130e-02,-1.694334393102973291e+00,-1.181853990201682691e+00
1.170000000000000107e+01,-7.522392963762606396e-16,-4.095000000000005969e+00,-1.165331092722882600e+00,-6.575952768237357249e-02,-1.694477717841648134e+00,-1.201853978490943664e+00
1.180000000000000071e+01,-7.586686920717842113e-16,-4.130000000000006111e+00,-1.176871310699196149e+00,-6.565486681516999323e-02,-1.694568523982760810e+00,-1.221853973691030104e+00
1.190000000000000036e+01,-7.650980877673077829e-16,-4.165000000000006253e+00,-1.188430818085443930e+00,-6.558675117159984413e-02,-1.694624431276849696e+00,-1.241853971749688368e+00
1.200000000000000000e+01,-7.715274834628313545e-16,-4.200000000000006395e+00,-1.200000000000000844e+00,-1.370699230469963475e-02,-1.754487403153081493e+00,-1.144875331771256777e+00
1.210000000000000142e+01,-7.779568791583549261e-16,-4.235000000000006537e+00,-1.211569181914557758e+00,-1.486234114694365976e-02,-1.755880645764750447e+00,-1.192380179601902901e+00
1.220000000000000107e+01,-7.843862748538784977e-16,-4.270000000000006679e+00,-1.223128689300805538e+00,-1.564075990787611864e-02,-1.756814445345259657e+00,-1.212379810119134094e+00
1.230000000000000071e+01,-7.908156705494020693e-16,-4.305000000000006821e+00,-1.234668907277119088e+00,-1.616305831100338028e-02,-1.757441967364807178e+00,-1.232379643473562991e+00
1.240000000000000036e+01,-7.972450662449256409e-16,-4.340000000000006963e+00,-1.246180339887499766e+00,-1.651492456185074675e-02,-1.757867651486038962e+00,-1.252379567219210399e+00
1.250000000000000000e+01,-8.036744619404492125e-16,-4.375000000000007105e+00,-1.257653668647302769e+00,-1.675026956489563887e-02,-1.758159229089997222e+00,-1.272379532117987155e+00
1.260000000000000142e+01,-8.101038576359727842e-16,-4.410000000000007248e+00,-1.269079809994791752e+00,-1.690547539294142212e-02,-1.758362270613288425e+00,-1.292379515789303213e+00
1.270000000000000107e+01,-8.165332533314963558e-16,-4.445000000000007390e+00,-1.280449971294319811e+00,-1.700743725286183589e-02,-1.758503433440518515e+00,-1.312379508208510570e+00
1.280000000000000071e+01,-8.229626490270199274e-16,-4.480000000000007532e+00,-1.291755705045850355e+00,-1.707578075840346377e-02,-1.758600908211721547e+00,-1.332379504665468728e+00
1.290000000000000036e+01,-8.293920447225434990e-16,-4.515000000000007674e+00,-1.302988960966604548e+00,-1.712046285839466733e-02,-1.758668211699379258e+00,-1.352379503033906305e+00
1.300000000000000000e+01,-8.358214404180670706e-16,-4.550000000000007816e+00,-1.314142135623731944e+00,1.842057368128562356e-01,-1.836087042432233973e+00,-1.280305100366259996e+00
1.310000000000000142e+01,-8.422508361135906422e-16,-4.585000000000007958e+00,-1.325208119312001553e+00,1.867700398452806221e-01,-1.839192190819744832e+00,-1.308576293322586404e+00
1.320000000000000107e+01,-8.486802318091142138e-16,-4.620000000000008100e+00,-1.336180339887499846e+00,1.884934878394389779e-01,-1.841276924098099510e+00,-1.328574464142481260e+00
1.330000000000000071e+01,-8.551096275046377854e-16,-4.655000000000008242e+00,-1.347052803287082767e+00,1.896502178611245704e-01,-1.842677198713375430e+00,-1.348573639427142146e+00
1.340000000000000036e+01,-8.615390232001613571e-16,-4.690000000000008384e+00,-1.357820130483768262e+00,1.904267034575264639e-01,-1.843617886570329878e+00,-1.368573267467801724e+00
1.350000000000000000e+01,-8.679684188956849287e-16,-4.725000000000008527e+00,-1.368477590650226672e+00,1.909492588780533073e-01,-1.844251275066856488e+00,-1.388573098905802716e+00
1.360000000000000142e+01,-8.743978145912085003e-16,-4.760000000000008669e+00,-1.379021130325904121e+00,1.912997330669483631e-01,-1.844678480016090028e+00,-1.408573022571600664e+00
1.370000000000000107e+01,-8.808272102867320719e-16,-4.795000000000008811e+00,-1.389447398407954504e+00,1.915384490411138063e-01,-1.844969162663147699e+00,-1.428572987201139899e+00
1.380000000000000071e+01,-8.872566059822556435e-16,-4.830000000000008953e+00,-1.399753766811903777e+00,1.917028047969132343e-01,-1.845164740509065426e+00,-1.448572970885256161e+00
1.390000000000000036e+01,-8.936860016777792151e-16,-4.865000000000009095e+00,-1.409938346674663556e+00,1.918154100284412411e-01,-1.845296689339178897e+00,-1.468572963362646755e+00
1.400000000000000000e+01,-9.001153973733027867e-16,-4.900000000000009237e+00,-1.420000000000001039e+00,1.509912862581337667e-01,-2.171388810004347025e+00,-1.395751971192262797e+00
1.410000000000000142e+01,-9.065447930688263583e-16,-4.935000000000009379e+00,-1.429938346674663574e+00,1.524528625791732317e-01,-2.175626126349326395e+00,-1.415350412553639359e+00
1.420000000000000107e+01,-9.129741887643499300e-16,-4.970000000000009521e+00,-1.439753766811903812e+00,1.534317235445298300e-01,-2.178468246263588703e+00,-1.435348153472453925e+00
1.430000000000000071e+01,-9.194035844598735016e-16,-5.005000000000009663e+00,-1.449447398407954557e+00,1.540877575178515591e-01,-2.180372480245408084e+00,-1.455347139324833616e+00
1.440000000000000036e+01,-9.258329801553970732e-16,-5.040000000000009805e+00,-1.459021130325904192e+00,1.545281352267163788e-01,-2.181646211518558420e+00,-1.475346685238708044e+00
1.450000000000000000e+01,-9.322623758509206448e-16,-5.075000000000009948e+00,-1.468477590650226761e+00,1.548245488512616508e-01,-2.182497857395318874e+00,-1.495346481947240846e+00
1.460000000000000142e+01,-9.386917715464442164e-16,-5.110000000000010090e+00,-1.477820130483768368e+00,1.550220176563048002e-01,-2.183067031665354207e+00,-1.515346391208715282e+00
1.470000000000000107e+01,-9.451211672419677880e-16,-5.145000000000010232e+00,-1.487052803287082892e+00,1.551509193708192902e-01,-2.183447405630350335e+00,-1.535346350883673328e+00
1.480000000000000071e+01,-9.515505629374913596e-16,-5.180000000000010374e+00,-1.496180339887499988e+00,1.552328170845956867e-01,-2.183699459486623251e+00,-1.555346333324070240e+00
1.490000000000000036e+01,-9.579799586330149312e-16,-5.215000000000010516e+00,-1.505208119312001713e+00,1.552833582450742766e-01,-2.183866067174317305e+00,-1.575346325745936138e+00
1.500000000000000000e+01,-9.644093543285385029e-16,-5.250000000000010658e+00,-1.514142135623732122e+00,1.664041084485869473e-02,-2.612860515829404040e+00,-1.494618644441336075e+00
1.510000000000000142e+01,-9.708387500240620745e-16,-5.285000000000010800e+00,-1.522988960966604743e+00,1.824104798570551009e-02,-2.616608704936896235e+00,-1.510092915424790405e+00
1.520000000000000107e+01,-9.772681457195856461e-16,-5.320000000000010942e+00,-1.531755705045850569e+00,1.931138933110184558e-02,-2.619122193794818365e+00,-1.530091049523542246e+00
1.530000000000000071e+01,-9.836975414151092177e-16,-5.355000000000011084e+00,-1.540449971294320042e+00,2.002620163801458603e-02,-2.620807894943418592e+00,-1.550090211369730353e+00
1.540000000000000036e+01,-9.901269371106327893e-16,-5.390000000000011227e+00,-1.549079809994792001e+00,2.050323431567456153e-02,-2.621935674950599982e+00,-1.570089836504237280e+00
1.550000000000000000e+01,-9.965563328061563609e-16,-5.425000000000011369e+00,-1.557653668647303036e+00,2.082228130999577709e-02,-2.622688439397649951e+00,-1.590089669392214855e+00
1.560000000000000142e+01,-1.002985728501679933e-15,-5.460000000000011511e+00,-1.566180339887500050e+00,2.103942115420064096e-02,-2.623188247456156752e+00,-1.610089595152625286e+00
1.570000000000000107e+01,-1.009415124197203504e-15,-5.495000000000011653e+00,-1.574668907277119390e+00,2.118662946383849735e-02,-2.623517503201858947e+00,-1.630089562632690559e+00
1.580000000000000071e+01,-1.015844519892727076e-15,-5.530000000000011795e+00,-1.583128689300805858e+00,2.128917105381500710e-02,-2.623737117323956980e+00,-1.650089547946400170e+00
1.590000000000000036e+01,-1.022273915588250647e-15,-5.565000000000011937e+00,-1.591569181914558095e+00,2.136189437838867042e-02,-2.623884153708555989e+00,-1.670089541219303975e+00
1.600000000000000000e+01,-1.028703311283774219e-15,-5.600000000000012079e+00,-1.600000000000001199e+00,2.527986099063399550e-01,-2.684559195457758118e+00,-1.562453395085397601e+00
1.610000000000000142e+01,-1.035132706979297791e-15,-5.635000000000012221e+00,-1.608430818085444303e+00,2.539029622955299437e-01,-2.687469594617131641e+00,-1.594217081338746622e+00
1.619999999999999929e+01,-1.041562102674821362e-15,-5.670000000000012363e+00,-1.616871310699196540e+00,2.546476856802359356e-01,-2.689422439321647929e+00,-1.614215989255090467e+00
1.630000000000000071e+01,-1.047991498370344934e-15,-5.705000000000012506e+00,-1.625331092722883009e+00,2.551506790338750053e-01,-2.690732178395519369e+00,-1.634215497144347440e+00
1.640000000000000213e+01,-1.054420894065868505e-15,-5.740000000000012648e+00,-1.633819660112502348e+00,2.554900441716025372e-01,-2.691607046674022286e+00,-1.654215277002335505e+00
1.650000000000000000e+01,-1.060850289761392077e-15,-5.775000000000012790e+00,-1.642346331352699362e+00,2.557176059156233139e-01,-2.692194545271116457e+00,-1.674215177767351959e+00
1.660000000000000142e+01,-1.067279685456915649e-15,-5.810000000000012932e+00,-1.650920190005210397e+00,2.558704917659149758e-01,-2.692589152008883158e+00,-1.694215132995161799e+00
1.669999999999999929e+01,-1.073709081152439220e-15,-5.845000000000013074e+00,-1.659550028705682356e+00,2.559771887411089186e-01,-2.692853098294831771e+00,-1.714215112732179858e+00
1.680000000000000071e+01,-1.080138476847962792e-15,-5.880000000000013216e+00,-1.668244294954151830e+00,2.560546885851431864e-01,-2.693031584578448268e+00,-1.734215103266282920e+00
1.690000000000000213e+01,-1.086567872543486363e-15,-5.915000000000013358e+00,-1.677011039033397655e+00,2.561116044763068200e-01,-2.693152084526851731e+00,-1.754215098826368280e+00
1.700000000000000000e+01,-1.092997268239009935e-15,-5.950000000000013500e+00,-1.685857864376270276e+00,1.094240367964068872e-01,-3.138486499205884961e+00,-1.660024781705140562e+00
1.710000000000000142e+01,-1.099426663934533507e-15,-5.985000000000013642e+00,-1.694791880688000685e+00,1.102849520632197128e-01,-3.141092459888129351e+00,-1.681300506074722811e+00
1.719999999999999929e+01,-1.105856059630057078e-15,-6.020000000000013785e+00,-1.703819660112502410e+00,1.108700203750337537e-01,-3.142840838763435674e+00,-1.701299656273263627e+00
1.730000000000000071e+01,-1.112285455325580650e-15,-6.055000000000013927e+00,-1.712947196712919506e+00,1.112683601629888136e-01,-3.144012969248063616e+00,-1.721299273128478635e+00
1.740000000000000213e+01,-1.118714851021104222e-15,-6.090000000000014069e+00,-1.722179869516234030e+00,1.115421509449388560e-01,-3.144798335940440559e+00,-1.741299100187172488e+00
1.750000000000000000e+01,-1.125144246716627793e-15,-6.125000000000014211e+00,-1.731522409349775637e+00,1.117317387026885434e-01,-3.145325697343962279e+00,-1.761299021673626397e+00
1.760000000000000142e+01,-1.131573642412151365e-15,-6.160000000000014353e+00,-1.740978869674098206e+00,1.118666561615013350e-01,-3.145679295799236552e+00,-1.781298985864947282e+00
1.769999999999999929e+01,-1.138003038107674936e-15,-6.195000000000014495e+00,-1.750552601592047841e+00,1.119665641541244538e-01,-3.145916573268831673e+00,-1.801298969294389263e+00
1.780000000000000071e+01,-1.144432433803198508e-15,-6.230000000000014637e+00,-1.760246233188098586e+00,1.120433101254048047e-01,-3.146077860004217630e+00,-1.821298961318548848e+00
1.790000000000000213e+01,-1.150861829498722080e-15,-6.265000000000014779e+00,-1.770061653325338824e+00,1.121048142440567857e-01,-3.146186569702326796e+00,-1.841298957418409765e+00
1.800000000000000000e+01,-1.157291225194245651e-15,-6.300000000000014921e+00,-1.780000000000001359e+00,1.807951229352441624e-01,-3.233856352106721843e+00,-1.673276500689947932e+00
1.810000000000000142e+01,-1.163720620889769223e-15,-6.335000000000015064e+00,-1.790061653325338842e+00,1.791552837339276116e-01,-3.235580511777732760e+00,-1.767145558375735614e+00
1.819999999999999929e+01,-1.170150016585292794e-15,-6.370000000000015206e+00,-1.800246233188098621e+00,1.780634221918676596e-01,-3.236739319548119109e+00,-1.787144924616425268e+00
1.830000000000000071e+01,-1.176579412280816366e-15,-6.405000000000015348e+00,-1.810552601592047894e+00,1.773383519967211275e-01,-3.237516319366663176e+00,-1.807144642250555711e+00
1.840000000000000213e+01,-1.183008807976339938e-15,-6.440000000000015490e+00,-1.820978869674098277e+00,1.768619301727136772e-01,-3.238038728967047586e+00,-1.827144517277778935e+00
1.850000000000000000e+01,-1.189438203671863509e-15,-6.475000000000015632e+00,-1.831522409349775726e+00,1.765493417593117231e-01,-3.238390784553311530e+00,-1.847144461864039133e+00
1.860000000000000142e+01,-1.195867599367387081e-15,-6.510000000000015774e+00,-1.842179869516234136e+00,1.763466259000124325e-01,-3.238628732485691941e+00,-1.867144437435789728e+00
1.869999999999999929e+01,-1.202296995062910653e-15,-6.545000000000015916e+00,-1.852947196712919631e+00,1.762168318939174305e-01,-3.238789482569725653e+00,-1.887144426764018501e+00
1.880000000000000071e+01,-1.208726390758434224e-15,-6.580000000000016058e+00,-1.863819660112502552e+00,1.761352706661966638e-01,-3.238899170245602033e+00,-1.907144422093113079e+00
1.890000000000000213e+01,-1.215155786453957796e-15,-6.615000000000016200e+00,-1.874791880688000845e+00,1.760860407514133197e-01,-3.238973931651039528e+00,-1.927144420089899723e+00
1.900000000000000000e+01,-1.221585182149481367e-15,-6.650000000000016342e+00,-1.885857864376270454e+00,1.312505506098483009e-02,-3.722255808129078414e+00,-1.857532032287185553e+00
1.910000000000000142e+01,-1.228014577845004939e-15,-6.685000000000016485e+00,-1.897011039033397850e+00,1.360313153169618802e-02,-3.725593374504601041e+00,-1.880931382299993571e+00
1.920000000000000284e+01,-1.234443973540528511e-15,-6.720000000000016627e+00,-1.908244294954152043e+00,1.393075298873367417e-02,-3.727835128183864200e+00,-1.900930099059981560e+00
1.930000000000000071e+01,-1.240873369236052082e-15,-6.755000000000016769e+00,-1.919550028705682587e+00,1.415395083271072697e-02,-3.729340576143974850e+00,-1.920929520003889390e+00
1.940000000000000213e+01,-1.247302764931575654e-15,-6.790000000000016911e+00,-1.930920190005210646e+00,1.430959110285873713e-02,-3.730350924454748807e+00,-1.940929258745282215e+00
1.950000000000000000e+01,-1.253732160627099225e-15,-6.825000000000017053e+00,-1.942346331352699629e+00,1.441813691833932973e-02,-3.731027578501601827e+00,-1.960929141334214254e+00
1.960000000000000142e+01,-1.260161556322622797e-15,-6.860000000000017195e+00,-1.953819660112502632e+00,1.449411007691467704e-02,-3.731480466598469548e+00,-1.980929088614257649e+00
1.970000000000000284e+01,-1.266590952018146369e-15,-6.895000000000017337e+00,-1.965331092722883533e+00,1.454512841721686441e-02,-3.731785825415133928e+00,-2.000929064652523959e+00
1.980000000000000071e+01,-1.273020347713669940e-15,-6.930000000000017479e+00,-1.976871310699196860e+00,1.457964277176954961e-02,-3.731991189498395034e+00,-2.020929053811109100e+00
1.990000000000000213e+01,-1.279449743409193512e-15,-6.965000000000017621e+00,-1.988430818085444640e+00,1.460334285027247228e-02,-3.732127064407058104e+00,-2.040929049055187239e+00
2.000000000000000000e+01,-1.285879139104717083e-15,-7.000000000000017764e+00,-2.000000000000001332e+00,9.312595043974331022e-02,-3.974210758204844929e+00,-1.959649184993259796e+00
2.010000000000000142e+01,-1.292308534800240655e-15,-7.035000000000017906e+00,-2.011569181914557802e+00,9.316561142900878223e-02,-3.976665853902344505e+00,-1.993909482709156356e+00
2.020000000000000284e+01,-1.298737930495764227e-15,-7.070000000000018048e+00,-2.023128689300805583e+00,9.319220898831431787e-02,-3.978309636516734749e+00,-2.013908807015563962e+00
2.030000000000000071e+01,-1.305167326191287798e-15,-7.105000000000018190e+00,-2.034668907277118688e+00,9.321004294218049324e-02,-3.979409051094240812e+00,-2.033908504755664204e+00
2.040000000000000213e+01,-1.311596721886811370e-15,-7.140000000000018332e+00,-2.046180339887499589e+00,9.322216268939548245e-02,-3.980142405652691284e+00,-2.053908370266262828e+00
2.050000000000000000e+01,-1.318026117582334942e-15,-7.175000000000018474e+00,-2.057653668647302148e+00,9.323338526919958125e-02,-3.980632480060704914e+00,-2.073908310191454607e+00
2.060000000000000142e+01,-1.324455513277858513e-15,-7.210000000000018616e+00,-2.069079809994791130e+00,9.324432311659217043e-02,-3.980957326104618943e+00,-2.093908283780289814e+00
2.070000000000000284e+01,-1.330884908973382085e-15,-7.245000000000018758e+00,-2.080449971294318967e+00,9.325198000019539746e-02,-3.981173144102117423e+00,-2.113908272121277410e+00
2.080000000000000071e+01,-1.337314304668905656e-15,-7.280000000000018900e+00,-2.091755705045849290e+00,9.325694088798014425e-02,-3.981317612189866573e+00,-2.133908266897367234e+00
2.090000000000000213e+01,-1.343743700364429228e-15,-7.315000000000019043e+00,-2.102988960966603038e+00,9.326177490240167289e-02,-3.981411382171010871e+00,-2.153908264693322749e+00
2.100000000000000000e+01,-1.350173096059952800e-15,-7.350000000000019185e+00,-2.114142135623730212e+00,-4.618540167647251088e-02,-4.445183637402360333e+00,-2.083894727642086941e+00
2.110000000000000142e+01,-1.356602491755476371e-15,-7.385000000000019327e+00,-2.125208119311999599e+00,-4.472359074834959813e-02,-4.448459282553603344e+00,-2.109118203354150012e+00
2.120000000000000284e+01,-1.363031887450999943e-15,-7.420000000000019469e+00,-2.136180339887497670e+00,-4.374155017077822893e-02,-4.450648508473533660e+00,-2.129116764023902153e+00
2.130000000000000071e+01,-1.369461283146523514e-15,-7.455000000000019611e+00,-2.147052803287080369e+00,-4.308108423227245687e-02,-4.452108803740002507e+00,-2.149116121844212302e+00
2.140000000000000213e+01,-1.375890678842047086e-15,-7.490000000000019753e+00,-2.157820130483765642e+00,-4.263635950125471696e-02,-4.453080221834574637e+00,-2.169115836483876070e+00
2.150000000000000000e+01,-1.382320074537570658e-15,-7.525000000000019895e+00,-2.168477590650224052e+00,-4.233402449995320171e-02,-4.453724082903982584e+00,-2.189115709992593750e+00
2.160000000000000142e+01,-1.388749470233094229e-15,-7.560000000000020037e+00,-2.179021130325900835e+00,-4.212713837622587831e-02,-4.454149086983026251e+00,-2.209115654134931717e+00
2.170000000000000284e+01,-1.395178865928617801e-15,-7.595000000000020179e+00,-2.189447398407951439e+00,-4.198508110166943030e-02,-4.454424925362483911e+00,-2.229115630068147169e+00
