时间戳,真实位置X(m),真实位置Y(m),真实位置Z(m),EKF估计位置X(m),EKF估计位置Y(m),EKF估计位置Z(m),真实速度X(m/s),真实速度Y(m/s),真实速度Z(m/s),EKF估计速度X(m/s),EKF估计速度Y(m/s),EKF估计速度Z(m/s)
2.730000000000000071e+01,-1.755225024877937811e-15,-9.555000000000028137e+00,-2.719550028705666644e+00,4.152205634697138659e-01,-1.039146049741368394e+01,-3.332607013047273803e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.312286691367977376e+00,-3.631473193106734554e-01,-6.405419600362422194e+00
2.740000000000000213e+01,-1.761654420573461383e-15,-9.590000000000028280e+00,-2.730920190005194481e+00,4.419702557421262834e-01,-1.042566945562666625e+01,-3.362427324852227617e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.521226279434227724e+00,-4.259680455826271861e-01,-6.580788411938272020e+00
2.750000000000000000e+01,-1.768083816268984954e-15,-9.625000000000028422e+00,-2.742346331352683464e+00,4.696581029178954481e-01,-1.045765070969190269e+01,-3.382939387651664909e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.663760774710182577e+00,-5.675512127321977740e-01,-6.739090762566364745e+00
2.760000000000000142e+01,-1.774513211964508526e-15,-9.660000000000028564e+00,-2.753819660112486023e+00,4.997224793183931979e-01,-1.050428721417425848e+01,-3.401520409301215686e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.717938173868560403e+00,-7.839617818852927522e-01,-6.866172390778126911e+00
2.770000000000000284e+01,-1.780942607660032295e-15,-9.695000000000028706e+00,-2.765331092722866924e+00,5.305829805577580993e-01,-1.055488359205407178e+01,-3.420315496676566536e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.668960857491105454e+00,-1.036165946707762631e+00,-6.938745606767929175e+00
2.780000000000000071e+01,-1.787372003355556064e-15,-9.730000000000028848e+00,-2.776871310699180029e+00,5.606403326675061249e-01,-1.060780053759590125e+01,-3.441882485872334474e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.513760206455108559e+00,-1.290074754767009058e+00,-6.957531378152315149e+00
2.790000000000000213e+01,-1.793801399051079832e-15,-9.765000000000028990e+00,-2.788430818085427809e+00,5.959479269234297938e-01,-1.066913966109490453e+01,-3.453889137229313455e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.271498973494240126e+00,-1.513660626358331651e+00,-6.914659669052059421e+00
2.800000000000000000e+01,-1.800230794746603601e-15,-9.800000000000029132e+00,-2.799999999999984279e+00,2.953821552978143083e-01,-1.081763131703420555e+01,-3.450232247765347982e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,9.588256455293856506e-01,-1.666114934840929207e+00,-6.811879188622559589e+00
2.810000000000000142e+01,-1.806660190442127370e-15,-9.835000000000029274e+00,-2.811569181914540749e+00,3.290356229797040122e-01,-1.090065419450572115e+01,-3.459168281144507251e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,6.451607222951798448e-01,-1.688728084187479883e+00,-6.673745507473184624e+00
2.820000000000000284e+01,-1.813089586137651139e-15,-9.870000000000029416e+00,-2.823128689300788530e+00,3.493311824725238712e-01,-1.098388996793283745e+01,-3.464274354620378027e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,3.801210025221387623e-01,-1.578456443851999236e+00,-6.510282567547005961e+00
2.830000000000000071e+01,-1.819518981833174908e-15,-9.905000000000029559e+00,-2.834668907277101635e+00,3.681974918645499750e-01,-1.105432761377664264e+01,-3.460298128246247273e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,2.257942646911920426e-01,-1.346118873905223445e+00,-6.361029245647214836e+00
2.840000000000000213e+01,-1.825948377528698677e-15,-9.940000000000029701e+00,-2.846180339887482535e+00,3.843649212696905737e-01,-1.111400478121492874e+01,-3.451952920569249628e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.979209641858728219e-01,-1.045740313117359932e+00,-6.265169298361406014e+00
2.850000000000000000e+01,-1.832377773224222445e-15,-9.975000000000029843e+00,-2.857653668647285095e+00,3.944016754107148581e-01,-1.116596862840845539e+01,-3.463907586958673956e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,2.803473929420062238e-01,-7.379948853298194944e-01,-6.238966907583114896e+00
2.860000000000000142e+01,-1.838807168919746214e-15,-1.001000000000002998e+01,-2.869079809994774077e+00,3.981697591066751252e-01,-1.119880441125089554e+01,-3.472775505462613488e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,4.454445678817230414e-01,-4.611249197730950544e-01,-6.284228042321580610e+00
2.870000000000000284e+01,-1.845236564615269983e-15,-1.004500000000003013e+01,-2.880449971294301914e+00,4.133880090758521031e-01,-1.122480706077179313e+01,-3.482501211734496227e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,6.755925449782731462e-01,-2.609912452954710749e-01,-6.402952729297569867e+00
2.880000000000000071e+01,-1.851665960310793752e-15,-1.008000000000003027e+01,-2.891755705045832237e+00,4.143330744916077224e-01,-1.124290630614731512e+01,-3.504243134721562569e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,9.082395836435617209e-01,-1.589382409606990565e-01,-6.552492702062217234e+00
2.890000000000000213e+01,-1.858095356006317521e-15,-1.011500000000003041e+01,-2.902988960966585985e+00,4.250187489283239750e-01,-1.126112972580430416e+01,-3.527990361493823723e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.129295987044515392e+00,-1.693532243039782281e-01,-6.721604286270447481e+00
2.900000000000000000e+01,-1.864524751701841290e-15,-1.015000000000003055e+01,-2.914142135623713159e+00,2.264569447647946654e-01,-1.124302955391113912e+01,-3.545843604123594339e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.298367450243496091e+00,-2.868619558255453561e-01,-6.888582357972033776e+00
2.910000000000000142e+01,-1.870954147397365058e-15,-1.018500000000003070e+01,-2.925208119311982546e+00,2.566359710940715466e-01,-1.127101907920593149e+01,-3.577269270558999459e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.388846168198585751e+00,-4.834758139520485831e-01,-7.010128998346369045e+00
2.920000000000000284e+01,-1.877383543092888827e-15,-1.022000000000003084e+01,-2.936180339887480617e+00,2.837910354158941217e-01,-1.132028877066739980e+01,-3.598514514195499281e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.378872193927426437e+00,-7.450991583819727149e-01,-7.066931407256501707e+00
2.930000000000000071e+01,-1.883812938788412596e-15,-1.025500000000003098e+01,-2.947052803287063316e+00,3.044286131476312551e-01,-1.137612035095397189e+01,-3.618121825563826111e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.255942747604452681e+00,-1.016585883817533009e+00,-7.081007616563362639e+00
2.940000000000000213e+01,-1.890242334483936365e-15,-1.029000000000003112e+01,-2.957820130483748589e+00,3.238318925268147130e-01,-1.144734074410694369e+01,-3.636274532173431329e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.028684474175236563e+00,-1.265279562376362854e+00,-7.024763278674227784e+00
2.950000000000000000e+01,-1.896671730179460134e-15,-1.032500000000003126e+01,-2.968477590650206999e+00,3.459362387201632694e-01,-1.152349852739777170e+01,-3.632951287621664083e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,7.279903087770076553e-01,-1.433013718850645990e+00,-6.921506744671700240e+00
2.960000000000000142e+01,-1.903101125874983903e-15,-1.036000000000003141e+01,-2.979021130325883782e+00,3.567445954514951723e-01,-1.159898179485603009e+01,-3.635635712603636716e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,3.942244245658459989e-01,-1.475114536949728716e+00,-6.785620027555153477e+00
2.970000000000000284e+01,-1.909530521570507671e-15,-1.039500000000003155e+01,-2.989447398407934386e+00,3.668052104898493204e-01,-1.166464858791053771e+01,-3.634353189685313623e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.080404124563016516e-01,-1.370615093877316282e+00,-6.644567745994980790e+00
2.980000000000000071e+01,-1.915959917266031440e-15,-1.043000000000003169e+01,-2.999753766811882993e+00,3.749720667895331538e-01,-1.172406179069271559e+01,-3.643113779541812924e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-7.250245640654613688e-02,-1.145727821311731010e+00,-6.515740660038598975e+00
2.990000000000000213e+01,-1.922389312961555209e-15,-1.046500000000003183e+01,-3.009938346674642773e+00,3.824846279234319635e-01,-1.177599582884058371e+01,-3.641732217464239252e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-1.208216215378728198e-01,-8.482265911684888637e-01,-6.443697826874937640e+00
3.000000000000000000e+01,-1.928818708657078978e-15,-1.050000000000003197e+01,-3.019999999999980034e+00,4.190169151690134597e-01,-1.149696639315533631e+01,-3.632222834910295628e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-5.302303354427373439e-02,-5.184558163203266679e-01,-6.428771149556630427e+00
3.010000000000000142e+01,-1.935248104352602747e-15,-1.053500000000003212e+01,-3.029938346674642347e+00,4.186679276640477010e-01,-1.151925018178421212e+01,-3.655320736088913502e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.030484176252488837e-01,-2.267784430866880419e-01,-6.470592647981755263e+00
3.020000000000000284e+01,-1.941677500048126516e-15,-1.057000000000003226e+01,-3.039753766811882141e+00,4.215932179596815210e-01,-1.152983324337904847e+01,-3.674180375083675898e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,3.117262091996728657e-01,-4.112543860658764497e-03,-6.595127773182050568e+00
3.030000000000000071e+01,-1.948106895743650284e-15,-1.060500000000003240e+01,-3.049447398407933107e+00,4.210315571583870820e-01,-1.153195822441507090e+01,-3.694842349741932264e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,5.295511783850008758e-01,1.224107516336950668e-01,-6.750291542528329636e+00
3.040000000000000213e+01,-1.954536291439174053e-15,-1.064000000000003254e+01,-3.059021130325882076e+00,4.129148403452955751e-01,-1.154211422471054505e+01,-3.718444358093036861e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,7.172911436450188916e-01,1.256032820137827355e-01,-6.927079681672279499e+00
3.050000000000000000e+01,-1.960965687134697822e-15,-1.067500000000003268e+01,-3.068477590650204867e+00,4.187386906284117916e-01,-1.155998279536699158e+01,-3.743659468120221767e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,8.683762402828336668e-01,1.030762968968046249e-02,-7.079870352107657361e+00
3.060000000000000142e+01,-1.967395082830221591e-15,-1.071000000000003283e+01,-3.077820130483746031e+00,4.090514805022081313e-01,-1.158392902763597831e+01,-3.769443038730567075e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,9.233498397546203718e-01,-2.020857020802909743e-01,-7.183700240441967644e+00
3.070000000000000284e+01,-1.973824478525745360e-15,-1.074500000000003297e+01,-3.087052803287060332e+00,4.000808074622244637e-01,-1.161507837357883943e+01,-3.781912609144175264e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,8.796002934534995488e-01,-4.701940960375695644e-01,-7.223919687737912376e+00
3.080000000000000071e+01,-1.980253874221269128e-15,-1.078000000000003311e+01,-3.096180339887477206e+00,3.957162805746305967e-01,-1.167366547133051391e+01,-3.787546648421550977e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,7.251833880837113000e-01,-7.596309239877588881e-01,-7.217435579197804429e+00
3.090000000000000213e+01,-1.986683269916792897e-15,-1.081500000000003325e+01,-3.105208119311978709e+00,3.888129705401908165e-01,-1.172373399137523187e+01,-3.792462178910184445e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,4.627238799440134276e-01,-9.799182274938319503e-01,-7.184095437614105073e+00
3.100000000000000000e+01,-1.993112665612316666e-15,-1.085000000000003340e+01,-3.114142135623708896e+00,1.086470580815868781e+00,-1.086415294848067425e+01,-3.793240206297179284e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.421096383466859958e-01,-1.086724374701277807e+00,-7.094276548196142507e+00
3.110000000000000142e+01,-1.999542061307840435e-15,-1.088500000000003354e+01,-3.122988960966581296e+00,1.081764759865194270e+00,-1.092968148173831366e+01,-3.797455716388618008e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-1.859469245467528231e-01,-1.071349130903815894e+00,-6.978764854989043975e+00
3.120000000000000284e+01,-2.005971457003364204e-15,-1.092000000000003368e+01,-3.131755705045826677e+00,1.067708698339454587e+00,-1.098209941064705930e+01,-3.804562164947694392e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-4.441327536353060768e-01,-9.166004526794864216e-01,-6.869803281549307528e+00
3.130000000000000071e+01,-2.012400852698887973e-15,-1.095500000000003382e+01,-3.140449971294296372e+00,1.064397801433675239e+00,-1.102282713090079014e+01,-3.809714755701559152e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-5.644106342403175658e-01,-6.648173939956716350e-01,-6.755892392483350939e+00
3.140000000000000213e+01,-2.018830248394411741e-15,-1.099000000000003396e+01,-3.149079809994768109e+00,1.061813775908109214e+00,-1.105492516410059345e+01,-3.818249788386673060e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-5.507079256596625338e-01,-3.680946574386438352e-01,-6.694108800553608241e+00
3.150000000000000000e+01,-2.025259644089935510e-15,-1.102500000000003411e+01,-3.157653668647278700e+00,1.051920317057193355e+00,-1.107084002257476385e+01,-3.819913238774723219e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-4.373217475421828926e-01,-6.582578999947484577e-02,-6.684470730207427103e+00
3.160000000000000142e+01,-2.031689039785459279e-15,-1.106000000000003425e+01,-3.166180339887475714e+00,1.054391193102791169e+00,-1.107049717333624272e+01,-3.820071831116951255e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-2.400786160910491907e-01,2.023645573186602653e-01,-6.733063162312951100e+00
3.170000000000000284e+01,-2.038118435480983048e-15,-1.109500000000003439e+01,-3.174668907277094387e+00,1.045594136038599631e+00,-1.106844811186304156e+01,-3.823593145124910997e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-2.586393766646660763e-02,3.974543694577600261e-01,-6.843608024944084711e+00
3.180000000000000071e+01,-2.044547831176506817e-15,-1.113000000000003453e+01,-3.183128689300780856e+00,1.038683024812182110e+00,-1.105779684529319518e+01,-3.842284497475395799e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.906403322546981194e-01,5.069416278110181473e-01,-6.983851052159212536e+00
3.190000000000000213e+01,-2.050977226872030586e-15,-1.116500000000003467e+01,-3.191569181914532649e+00,1.027798465598920963e+00,-1.104841601477100355e+01,-3.865360290868487869e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,3.746389660826253132e-01,5.111621970855801944e-01,-7.137223652646105698e+00
3.200000000000000000e+01,-2.057406622567554354e-15,-1.120000000000003482e+01,-3.199999999999975753e+00,1.267861406101678412e+00,-1.065134418982261444e+01,-3.877976777338784764e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,5.096656656037465982e-01,4.125557566502597306e-01,-7.261710770792680236e+00
3.210000000000000142e+01,-2.063836018263078123e-15,-1.123500000000003496e+01,-3.208430818085418856e+00,1.261685130422865564e+00,-1.065475232220929946e+01,-3.908839647727230915e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,5.467220507974348553e-01,2.058561729800711948e-01,-7.359074974684907566e+00
3.220000000000000284e+01,-2.070265413958601892e-15,-1.127000000000003510e+01,-3.216871310699170650e+00,1.242083496309446922e+00,-1.066546059768551657e+01,-3.922745063837520973e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,4.641552643567674608e-01,-5.367589132316272910e-02,-7.402903850484309878e+00
3.230000000000000426e+01,-2.076694809654125661e-15,-1.130500000000003524e+01,-3.225331092722857118e+00,1.227600376482281597e+00,-1.067740026793813435e+01,-3.933336966315886585e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,2.815546722331479512e-01,-2.987128381582618286e-01,-7.392126851212367455e+00
3.239999999999999858e+01,-2.083124205349649430e-15,-1.134000000000003539e+01,-3.233819660112475791e+00,1.198063595274496018e+00,-1.071059126905423042e+01,-3.938448840928358230e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-1.140658903010842613e-02,-4.908806018122537917e-01,-7.349441784414417533e+00
