时间(s),真实位置X(m),真实位置Y(m),真实位置Z(m),TRUKF估计位置X(m),TRUKF估计位置Y(m),TRUKF估计位置Z(m)
2.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.219119128325125700e+01,2.005152530858845150e+00,7.564326650753690207e-02
2.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.231726479053326173e+01,2.004812280500163357e+00,8.850191652032082801e-02
2.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.243261255184734004e+01,2.005624767984103496e+00,7.543759260567532710e-02
3.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.252653663969008768e+01,2.226778619902893386e+00,7.432275426169802912e-02
3.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.261072228750272828e+01,2.227111314286081889e+00,8.525503598264190519e-02
3.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.268804074710401331e+01,2.226835325747242411e+00,7.126433095451781274e-02
3.300000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.275678669206547156e+01,2.225876998807558849e+00,8.232162650004518079e-02
3.400000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.281905695110916987e+01,2.226028023693028768e+00,8.145963446661123875e-02
3.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.285608749445408883e+01,2.226420184373837596e+00,8.582937211426579227e-02
3.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.288942043413084271e+01,2.226560749642883863e+00,8.061398294519465935e-02
3.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.318389478393427261e+01,2.003906057612437674e+00,8.664972520530801747e-02
3.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.318295506672071227e+01,2.004211383885689646e+00,1.890899479060501043e-03
3.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.318270152591103006e+01,2.005019172865583066e+00,-1.811095761669399840e-03
4.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.318290151541375188e+01,2.227113151412735803e+00,7.758940932970269377e-02
4.100000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.299666604634667344e+01,2.227946080565788911e+00,8.553365017006800408e-02
4.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.276149996795551722e+01,2.451601144325409987e+00,6.913030505428796602e-06
4.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.255014425989891969e+01,2.674707791460369410e+00,8.512209446135521329e-02
4.400000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.236036827289059836e+01,2.852519934737466123e+00,7.834389445851668021e-02
4.500000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.242315866520486800e+01,2.790427251857923618e+00,8.624747037186655807e-02
4.600000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.248021627025729963e+01,2.734659813424759278e+00,8.539490494273768717e-02
4.700000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.253240966497841136e+01,2.451248465293337730e+00,8.490837806519845044e-02
4.800000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.239176519290957756e+01,2.629064557692486925e+00,7.513674461202818344e-02
4.900000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.226540819937875249e+01,2.788729860230984237e+00,7.146196376322175303e-02
5.000000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.212323509435520918e+01,2.956353995423621317e+00,7.529272225068686653e-02
5.100000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.199443681454659405e+01,3.106765012483371446e+00,8.412908146593288394e-02
5.200000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.194676651051252492e+01,3.238465979678796458e+00,6.704168748362113531e-03
5.300000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.183586116027008295e+01,3.361295013158601908e+00,8.040068014020164411e-02
5.400000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.171751152968423071e+01,3.471311778776255519e+00,7.864466394050377562e-02
5.500000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.161149840051745663e+01,3.569673691438992158e+00,7.207315213326587200e-02
5.600000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.153416023220756514e+01,3.658079203082050590e+00,8.029432185453401483e-02
5.700000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.144625405155687581e+01,3.760248456621865465e+00,7.833008824479452403e-02
5.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.140439055904470678e+01,3.829969863496168969e+00,7.730331610478291537e-02
5.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.136636212435145232e+01,3.892478338005938454e+00,7.640551919319024665e-02
6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.133259472553994485e+01,3.947767996400045831e+00,7.043553896107973555e-02
6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.103273393577697625e+01,3.998713575931611253e+00,7.868743223195437397e-02
6.200000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.103211548765436767e+01,4.043888047266482211e+00,7.710887096337352975e-02
6.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.103205335802141995e+01,4.084543894879560710e+00,7.566885092532775470e-02
6.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.099392337446879786e+01,4.228328599641248964e+00,7.837293352848970218e-02
6.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.096151860140515311e+01,4.228865656086115088e+00,6.631695487510454179e-02
6.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.093204326413114202e+01,4.228452350923816994e+00,6.828586785774598544e-02
6.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065767283636407292e+01,4.228884800109242725e+00,7.922819493449403949e-02
6.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065864279102088652e+01,4.228666401476243841e+00,7.273979793156981621e-02
6.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065898467633626723e+01,4.229105660911600673e+00,6.596927401438250349e-02
7.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065868707053892095e+01,4.449680464646219136e+00,7.159593139536694906e-02
7.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065962608159777325e+01,4.450311049314557899e+00,6.687950258895575262e-02
7.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.061088765268784506e+01,4.671807922702906346e+00,8.133421876951676954e-02
7.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.056915037033370197e+01,4.673826340406256996e+00,6.856534669834236928e-02
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.053126807875456628e+01,4.673100407446661109e+00,7.220945803008238517e-02
7.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.037703770599837050e+01,4.673941407444674567e+00,7.035129025273219316e-02
7.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065840030086532764e+01,4.451871794669072457e+00,7.439220521018331811e-02
7.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.037759617088743092e+01,4.673528057656676893e+00,6.692184542636922528e-02
7.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.019126487210761844e+01,4.784103615475268079e+00,6.560159895343729841e-02
7.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.009659709713491793e+01,4.784282579144052860e+00,7.376601092737340715e-02
8.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.009612396706024207e+01,5.006090170094508629e+00,7.172663723117443657e-02
8.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.009756995705963156e+01,5.007209554148088770e+00,6.794983829005940557e-02
8.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.014487788462470341e+01,4.785237571015276359e+00,7.185078288847890349e-02
8.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.037695670099094869e+01,4.784544081731744392e+00,6.670075036757373843e-02
8.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.037792913568062758e+01,4.784176573769799212e+00,6.638804355608204921e-02
8.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.009504955229905399e+01,5.006486340219334252e+00,7.249843670403485762e-02
8.600000000000000000e+01,0.000000000000000000e+00,-1.111949263638185303e-01,0.000000000000000000e+00,1.009712893051183791e+01,5.007318775519849829e+00,7.250793603021507550e-02
8.700000000000000000e+01,0.000000000000000000e+00,-1.111949263638185303e-01,0.000000000000000000e+00,1.037761490391115338e+01,5.007075757215445400e+00,7.139670518401262933e-02
8.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.037793194444150124e+01,5.007255268566539463e+00,7.118511266570413942e-02
8.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.033166987895528877e+01,5.228722668555380260e+00,6.331142488087138087e-02
9.000000000000000000e+01,0.000000000000000000e+00,-1.111949263638185303e-01,0.000000000000000000e+00,1.029003039735606606e+01,5.228765707077409175e+00,6.754043834772972821e-02
9.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.009652300240138523e+01,5.228933234549231202e+00,7.143149786761089637e-02
9.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.909903147464566686e+00,5.229275516941512159e+00,6.704576747145923887e-02
9.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.910507571400309246e+00,5.228906758757837281e+00,6.546208986807376673e-02
9.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.956864243212182330e+00,5.228843988088482497e+00,6.614542125507988368e-02
9.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.997912305990652726e+00,5.228362957626486285e+00,7.498117037759349790e-02
9.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.019110166072886337e+01,5.229046246714135648e+00,6.331925690552817065e-02
9.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.909434615930303281e+00,5.339860726850631067e+00,7.616075739345753992e-02
9.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.910572200711984081e+00,5.340570905699361326e+00,6.189836038697713039e-02
9.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.016379033187377701e+01,5.085874408792652623e+00,6.520170375758245485e-02
1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.041993425006949359e+01,4.834829673629389646e+00,6.645814471144487201e-02
1.010000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065006770259559410e+01,4.608439443274662928e+00,7.032827986128173392e-02
1.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.085765008947641164e+01,4.427311174582505338e+00,7.159156808323313692e-02
1.030000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.090577349268061447e+01,4.356694814527742210e+00,4.911651187574998453e-03
1.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.108750275520553963e+01,4.200439286429940466e+00,7.558460942770565960e-02
1.050000000000000000e+02,0.000000000000000000e+00,-1.111949263638185303e-01,0.000000000000000000e+00,1.125149473341081041e+01,4.037310670855144501e+00,7.158581735800834123e-02
1.060000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.137093985260675844e+01,3.912279033267644923e+00,7.283205787572660794e-02
1.070000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.147852255574242974e+01,3.800308378980655100e+00,7.695409442009454315e-02
1.080000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.157559501158177895e+01,3.699225216165753505e+00,7.182069782233536925e-02
1.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.166277154966712182e+01,3.608846377116228243e+00,7.074497277416313956e-02
1.100000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.173976414446788930e+01,3.527509716086261626e+00,8.568492334192090443e-02
1.110000000000000000e+02,0.000000000000000000e+00,-1.111949263638185303e-01,0.000000000000000000e+00,1.180939344454464646e+01,3.453759468304655300e+00,8.322536857176666969e-02
1.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.187273079684756816e+01,3.387040628263754627e+00,7.737510754010921976e-02
1.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.192953455878193125e+01,3.326938146768715132e+00,7.529812706514379950e-02
1.140000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.200815732132865321e+01,3.273144854747103594e+00,7.730630766988567937e-02
1.150000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.207812822568054578e+01,3.224451318202865124e+00,8.292126128568759469e-02
1.160000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.212354473885986472e+01,3.179810941027762183e+00,7.416660672518597675e-02
1.170000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.218297115916382189e+01,3.118776163566105986e+00,7.885391634570584896e-02
1.180000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.243591098223802582e+01,3.084822287531589602e+00,7.935182179247728118e-02
1.190000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.225741797056259230e+01,3.244621431515563259e+00,8.465495324337324323e-02
1.200000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.252883878289582498e+01,3.198223545727233219e+00,8.206667185982717549e-02
1.210000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.252880151052470481e+01,3.157379870836975577e+00,8.144925992117292568e-02
1.220000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.233184157311407425e+01,3.342401633499183955e+00,8.319485253690192539e-02
1.230000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.252790167102958030e+01,3.286738842833323737e+00,8.444038982991827758e-02
1.240000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.231374242471476776e+01,3.480348849917134224e+00,7.577365813005926265e-02
1.250000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.210177722035006553e+01,3.633968840512427523e+00,8.132944003268159638e-02
1.260000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.191093690271265793e+01,3.772324786254288576e+00,7.938104192582295937e-02
1.270000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.173898636732642764e+01,3.896140613840961997e+00,8.102038899449047482e-02
1.280000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.158461545565683259e+01,4.007715813311870434e+00,7.627558528894429202e-02
1.290000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.146382960070015855e+01,4.086229412102239777e+00,8.288581905675618255e-02
1.300000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.135611248974280940e+01,4.155914231386440783e+00,7.143138567850342013e-02
1.310000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.125884426237149150e+01,4.219501552307941772e+00,7.455304451248637165e-02
1.320000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.117071180435937983e+01,4.277377539781920035e+00,7.554327091259104010e-02
1.330000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.109081937436983267e+01,4.328522413022295012e+00,7.613276690075877762e-02
1.340000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.101950294730766977e+01,4.373409723442478914e+00,7.348105302565104135e-02
1.350000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.095625010089902140e+01,4.415056140275386731e+00,6.561844474252713499e-02
1.360000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.087879459917889235e+01,4.452870791441370102e+00,8.160501908669032245e-02
1.370000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.080976857420281689e+01,4.486262698378872926e+00,7.458774317182752245e-02
1.380000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.076563965302904080e+01,4.783426311051989899e+00,7.619517849283377608e-02
1.390000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.070849247445132235e+01,4.785051420258241706e+00,7.417056084946717365e-02
1.400000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.067633141194255408e+01,4.784983051970993273e+00,6.895930604671979269e-02
1.410000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.064699452398978430e+01,4.674360442187968090e+00,7.509341206990818862e-02
1.420000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.037770332925072125e+01,4.784583832168325834e+00,6.433718128308885120e-02
1.430000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.019103005009429808e+01,4.784408695336701989e+00,5.581141999892592909e-02
1.440000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.041609809434041445e+01,4.552660578670264968e+00,6.919283167878829965e-02
1.450000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.061856858764381784e+01,4.344097402997951107e+00,7.380061339543959875e-02
1.460000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.080143019989795761e+01,4.155504775085896441e+00,6.597095809451562765e-02
1.470000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.094555296893716623e+01,4.218884890362924800e+00,7.443360546134952793e-02
1.480000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.107544759367184994e+01,4.275495604055321586e+00,7.101920216851237422e-02
1.490000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.114599156820739800e+01,4.215210434301059905e+00,6.950458091632519264e-02
1.500000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.118130293450578172e+01,4.106371031224093748e+00,7.391089872062162058e-02
1.510000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.124080514242776552e+01,4.052380123253216837e+00,7.548232181597276658e-02
1.520000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.131370752419491588e+01,3.958858348785497139e+00,7.084487188818028303e-02
1.530000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.136012858239425150e+01,3.897398544752237903e+00,7.772755993534082031e-02
1.540000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.130081824772356747e+01,4.026943390092734276e+00,5.187630974135552103e-03
1.550000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.118010005243145777e+01,4.158007846745220171e+00,7.127192109173127732e-02
1.560000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.105225792749806679e+01,4.320937305920977245e+00,7.643445737548804075e-02
1.570000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.093794149740450372e+01,4.444208828724067750e+00,7.457428523045685209e-02
1.580000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.080799022418895916e+01,4.589576367300445270e+00,6.280194825164285566e-02
1.590000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.068968464597597112e+01,4.720578977582016833e+00,7.193055399041392572e-02
1.600000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.049889987684808901e+01,4.893636125830910899e+00,7.128083485668894326e-02
1.610000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.032652288377566130e+01,5.049273528318326321e+00,8.074790210323541662e-02
1.620000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.019222680560022454e+01,5.177493562765754120e+00,6.074897901324121524e-02
1.630000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.007092032754761135e+01,5.293624662054964958e+00,6.419976048198582086e-02
1.640000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.961166475802757603e+00,5.376896664859244446e+00,6.568085835239341475e-02
1.650000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.861423127049178561e+00,5.451002596502601882e+00,7.627698520489169243e-02
1.660000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.773126539381278732e+00,5.517702924936309650e+00,6.243201174738302606e-02
1.670000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.629490692786179196e+00,5.555577775761317838e+00,6.678253558338090312e-02
1.680000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.441654709760580744e+00,5.611493096615577159e+00,7.572215120687528223e-02
1.690000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.441703264936327500e+00,5.661588965842689447e+00,6.410047992539467943e-02
1.700000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.161295933896514754e+00,5.728538614629156811e+00,7.290715759234396576e-02
1.710000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.396501903053785298e+00,5.523576863428382389e+00,6.703327449342451338e-02
1.720000000000000000e+02,0.000000000000000000e+00,-1.111949263638185303e-01,0.000000000000000000e+00,9.608007217080700713e+00,5.338880637247604533e+00,6.364421987801581471e-02
1.730000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.797959098340218276e+00,5.172454029887344262e+00,6.695665642134115969e-02
1.740000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.969144163591728613e+00,5.022632278094604885e+00,6.617771133140784579e-02
1.750000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.012359770182234797e+01,4.888194415140681315e+00,6.410501817823754944e-02
1.760000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.026185089518689075e+01,4.767459366538393084e+00,7.034389982604062619e-02
1.770000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.043311301195129914e+01,4.625101678699177654e+00,6.969911660545412280e-02
1.780000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.054043783813458646e+01,4.530319780926692630e+00,7.273887292313895025e-02
1.790000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.063694266377727082e+01,4.433971704937716751e+00,7.243052579289743775e-02
1.800000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.072377954045007264e+01,4.347007748884740508e+00,7.031986695816248856e-02
1.810000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.066107033376829882e+01,4.434800360768631933e+00,7.113754056245737145e-02
1.820000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.056672472202390622e+01,4.525638107187706538e+00,7.414647963484363724e-02
1.830000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.052853513246613559e+01,4.606560404950539755e+00,7.667381348128952945e-02
1.840000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.049467952810007532e+01,4.668674784376002584e+00,7.106497760012234211e-02
1.850000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.038915973713429430e+01,4.779400207901765896e+00,7.013468312937114202e-02
1.860000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.029422218304083714e+01,4.879561617129951401e+00,7.172689655842842682e-02
1.870000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.009669653902743391e+01,4.947527571019497472e+00,7.433918138467190961e-02
1.880000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.003155944330129934e+01,5.041734674048989007e+00,6.872365131329678800e-02
1.890000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.972075009843992532e+00,5.126790588673499904e+00,7.659972373755553898e-02
1.900000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.919767209931904972e+00,5.202567393650463501e+00,6.527385555475410939e-02
