时间(s),真实位置X(m),真实位置Y(m),真实位置Z(m),UKF估计位置X(m),UKF估计位置Y(m),UKF估计位置Z(m)
3.300000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.328693811621317877e+01,2.341245344670810802e+00,-9.447346908163645196e-01
3.400000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.329084658671526142e+01,2.360050910410554259e+00,-1.341368813846324670e+00
3.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.329563882276522691e+01,2.383280105087421497e+00,-1.773580320498467700e+00
3.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.330131698608397528e+01,2.410946759563330488e+00,-2.241371968964614325e+00
3.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.330788343770511517e+01,2.443064510078208684e+00,-2.744746189839775141e+00
3.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.331534003863366422e+01,2.479647173474178956e+00,-3.283705219756928528e+00
3.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.332368927908489553e+01,2.520708379326856985e+00,-3.858251874332145448e+00
4.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.333293331898563139e+01,2.566261717002975118e+00,-4.468388859295117754e+00
4.100000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.318943028913553661e+01,2.285013740514508562e+00,-2.662192757742604665e-01
4.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.318472348594668375e+01,2.275040836935311894e+00,-5.076872897240574112e-01
4.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.317930721626895263e+01,2.261986402440506971e+00,-7.689161009777842892e-01
4.400000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.317314891696960188e+01,2.245682161885604877e+00,-1.049914304374170992e+00
4.500000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.316621586699309887e+01,2.225959923640826510e+00,-1.350690953614026135e+00
4.600000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.315847557209023222e+01,2.202651378689155059e+00,-1.671255773268415012e+00
4.700000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.314989534702819896e+01,2.175588486562224588e+00,-2.011618982196038630e+00
4.800000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.314044252555923009e+01,2.144602819007839223e+00,-2.371791137500978586e+00
4.900000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.313008437949677898e+01,2.109526513923642099e+00,-2.751783380069902307e+00
5.000000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.311878852603754808e+01,2.070191543434404480e+00,-3.151607625382395028e+00
5.100000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.259122089404741551e+01,2.818199500767508692e+00,-2.279961553831474919e-01
5.200000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.259143771236993103e+01,2.819844409543986075e+00,-4.019148822458711301e-01
5.300000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.259236859472278525e+01,2.821654351427165253e+00,-5.877357075947957643e-01
5.400000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.259406769524739644e+01,2.823679663525188843e+00,-7.854607399289466052e-01
5.500000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.259658951868492949e+01,2.825970769300107932e+00,-9.950916383134233989e-01
5.600000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.259998798063731584e+01,2.828578124180063824e+00,-1.216630536593255485e+00
5.700000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.260431708455461575e+01,2.831551896492644715e+00,-1.450079753002293970e+00
5.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.260963080508263801e+01,2.834942433442902754e+00,-1.695441571508917278e+00
5.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.261598319958109471e+01,2.838800117149224533e+00,-1.952718716462580772e+00
6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.262342825415424130e+01,2.843175119345186630e+00,-2.221913501879196673e+00
6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.222897984854230913e+01,3.201137096530984660e+00,-1.857896839869383199e-01
6.200000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.222943060322624120e+01,3.203137646396896798e+00,-3.144392130336604030e-01
6.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.223053016657572556e+01,3.205272552526267305e+00,-4.509777935353913580e-01
6.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.223231250204608500e+01,3.207569099331831097e+00,-5.954061450860044236e-01
6.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.223481100075770200e+01,3.210054347630039828e+00,-7.477254990785526800e-01
6.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.223805943890546644e+01,3.212755659622470006e+00,-9.079367515130898347e-01
6.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.224209162092887482e+01,3.215700017509600883e+00,-1.076041005511127135e+00
6.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.224694146911170378e+01,3.218914891181405835e+00,-1.252039574291645252e+00
6.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.225264292975840164e+01,3.222427251337544263e+00,-1.435933469671364371e+00
7.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.225922969053966938e+01,3.226264517571587831e+00,-1.627724163522351830e+00
7.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.188296671710789809e+01,3.504060602905069821e+00,-1.522921198255547948e-01
7.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.188331448970693316e+01,3.509654681400306231e+00,-2.511680838123301340e-01
7.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.188420572480719528e+01,3.515552572904557138e+00,-3.556971509981958768e-01
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.188566208524904511e+01,3.521775555576267536e+00,-4.658798699758750494e-01
7.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.188770539510349522e+01,3.528345062600914517e+00,-5.817168087970048251e-01
7.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.189035743005705825e+01,3.535282573809144679e+00,-7.032084510174407832e-01
7.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.189363980437651236e+01,3.542609514277932803e+00,-8.303555468852872323e-01
7.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.189757442401633369e+01,3.550347300836142139e+00,-9.631585129280604285e-01
7.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.190218293396798543e+01,3.558517353587886234e+00,-1.101618266565772775e+00
8.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.190748711942697469e+01,3.567141156661691070e+00,-1.245735112287730040e+00
8.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.150115777619519086e+01,3.846296055154549975e+00,-1.270824904001218725e-01
8.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.150129724632997608e+01,3.850238468921427071e+00,-2.060270621355553278e-01
8.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.150194812105698361e+01,3.854116927820443905e+00,-2.892753596871207034e-01
8.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.150312693657781438e+01,3.857934670417529688e+00,-3.768273153559358324e-01
8.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.150485028069449811e+01,3.861694951934799391e+00,-4.686834031521285304e-01
8.600000000000000000e+01,0.000000000000000000e+00,-1.111949263638185303e-01,0.000000000000000000e+00,1.150713493949591992e+01,3.865400983788079614e+00,-5.648438188399655946e-01
8.700000000000000000e+01,0.000000000000000000e+00,-1.111949263638185303e-01,0.000000000000000000e+00,1.150999738876134160e+01,3.869055983620574679e+00,-6.653087888273638839e-01
8.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.151345429415151500e+01,3.872663165128336971e+00,-7.700788970709679937e-01
8.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.151752224855196971e+01,3.876225774812446900e+00,-8.791540424514128205e-01
9.000000000000000000e+01,0.000000000000000000e+00,-1.111949263638185303e-01,0.000000000000000000e+00,1.152221787807518183e+01,3.879747050233131489e+00,-9.925349442307718206e-01
9.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.119594685385284016e+01,4.146005227327490772e+00,-1.075028761057956472e-01
9.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.119486549449735691e+01,4.147819918065781764e+00,-1.715494761832540016e-01
9.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.119416202846758068e+01,4.149358098326471733e+00,-2.390087048621664101e-01
9.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.119384682033392409e+01,4.150616204713800883e+00,-3.098805145255336679e-01
9.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.119393000489873202e+01,4.151590446792988942e+00,-3.841653632301684773e-01
9.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.119442232385883784e+01,4.152277100184074143e+00,-4.618630873037232742e-01
9.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.119533373272839327e+01,4.152672520946854462e+00,-5.429742907859718137e-01
9.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.119667572849763104e+01,4.152773120801278139e+00,-6.274987026607217189e-01
9.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.119845917147473102e+01,4.152575156701850290e+00,-7.154365194643279580e-01
1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.120069321793284445e+01,4.152074881087404634e+00,-8.067883021112600694e-01
1.010000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.152564662947460405e+01,3.829324992352138857e+00,-9.358388605822476336e-02
1.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.153181111275221582e+01,3.827360833855710354e+00,-1.476474872140020045e-01
1.030000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.153847461368756200e+01,3.825173112825602573e+00,-2.045240757047550595e-01
1.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.154564731106206210e+01,3.822761059740139800e+00,-2.642134820886705704e-01
1.050000000000000000e+02,0.000000000000000000e+00,-1.111949263638185303e-01,0.000000000000000000e+00,1.155333926136119516e+01,3.820124148897477312e+00,-3.267157813791272680e-01
1.060000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.156156011142633133e+01,3.817261586096241999e+00,-3.920313461016757817e-01
1.070000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.157032006846650063e+01,3.814172703900647221e+00,-4.601600064446467186e-01
1.080000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.157962885774168882e+01,3.810856805020396365e+00,-5.311021736440475483e-01
1.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.158949633283869218e+01,3.807313300159655967e+00,-6.048578050326880451e-01
1.100000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.159993229094984457e+01,3.803541504521895433e+00,-6.814270901598407093e-01
1.110000000000000000e+02,0.000000000000000000e+00,-1.111949263638185303e-01,0.000000000000000000e+00,1.173053404153539780e+01,3.587265959044257713e+00,-8.258794404199362726e-02
1.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.173660895183657260e+01,3.581302257477140927e+00,-1.288890398970089501e-01
1.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.174293966742816764e+01,3.575100125467304935e+00,-1.775648714931610250e-01
1.140000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.174952940133899659e+01,3.568659034829950727e+00,-2.286158162423569395e-01
1.150000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.175638184900321903e+01,3.561978683423141945e+00,-2.820410481741113529e-01
1.160000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.176349912284602794e+01,3.555058125984034589e+00,-3.378413228094148124e-01
1.170000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.177088353431340551e+01,3.547896956840688176e+00,-3.960167112596162386e-01
1.180000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.177853780075169965e+01,3.540494658280676887e+00,-4.565669399021829999e-01
1.190000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.178646458296461219e+01,3.532850589991411994e+00,-5.194922844661171712e-01
1.200000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.179466665472032361e+01,3.524964236521419991e+00,-5.847929150619328720e-01
1.210000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.190457441429625796e+01,3.413323183673261596e+00,-7.218775744222327706e-02
1.220000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.190868283416453011e+01,3.409570769089235398e+00,-1.121837401356947095e-01
1.230000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.191281500252388525e+01,3.405835984612272327e+00,-1.542220883126043107e-01
1.240000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.191696915677012214e+01,3.402122814165835507e+00,-1.983030436085507775e-01
1.250000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.192114358679873476e+01,3.398435321575956181e+00,-2.444265303278910784e-01
1.260000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.192533632085947204e+01,3.394777412176322784e+00,-2.925926338718003450e-01
1.270000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.192954528601205766e+01,3.391153156407987979e+00,-3.428013753517598072e-01
1.280000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.193376846940930847e+01,3.387566546508359977e+00,-3.950527526755169827e-01
1.290000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.193800371934322158e+01,3.384021550765616837e+00,-4.493469884001242143e-01
1.300000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.194224911593195060e+01,3.380522191647475694e+00,-5.056839032393478650e-01
1.310000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.160366028703635877e+01,3.690360762357665969e+00,-6.343410327716741959e-02
1.320000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.160287652251061985e+01,3.692180064278016260e+00,-9.775176555923620336e-02
1.330000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.160197401704721898e+01,3.694199804196365733e+00,-1.338485675453465196e-01
1.340000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.160094918915300610e+01,3.696425726978452175e+00,-1.717247081136045184e-01
1.350000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.159979860551067077e+01,3.698863582781662274e+00,-2.113800367035708616e-01
1.360000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.159851889926883928e+01,3.701519074196031767e+00,-2.528147857213457472e-01
1.370000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.159710661321103942e+01,3.704397935842294487e+00,-2.960288619838610247e-01
1.380000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.159555825255279871e+01,3.707505869406801935e+00,-3.410224144799187673e-01
1.390000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.159387036663952131e+01,3.710848591532705854e+00,-3.877954425417431406e-01
1.400000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.159203937566516629e+01,3.714431794744125881e+00,-4.363480237820838159e-01
1.410000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.135035994609807020e+01,3.873196802267840244e+00,-5.654745890004573422e-02
1.420000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.134700627673684892e+01,3.874664888338852364e+00,-8.595869482891921320e-02
1.430000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.134351273069776767e+01,3.876237512074286684e+00,-1.169374167013720878e-01
1.440000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.133987604857599507e+01,3.877917935376263614e+00,-1.494836301975813186e-01
1.450000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.133609340815397815e+01,3.879709499398151351e+00,-1.835973577243017463e-01
1.460000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.133216165888142513e+01,3.881615475568461093e+00,-2.192786890860128901e-01
1.470000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.132807784118663363e+01,3.883639209999538267e+00,-2.565275795702184336e-01
1.480000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.132383886090264724e+01,3.885783994195469049e+00,-2.953441523448264716e-01
1.490000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.131944181372531233e+01,3.888053143661410971e+00,-3.357283726626603126e-01
1.500000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.131488354554744546e+01,3.890450012054678552e+00,-3.776803178580163678e-01
1.510000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.142689692395216738e+01,3.799873538396047579e+00,-5.308157358974277540e-02
1.520000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.142487649990734866e+01,3.799433916064144157e+00,-8.021323922746353974e-02
1.530000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.142277173303195781e+01,3.799029645717856951e+00,-1.087562200138236235e-01
1.540000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.142058032831091907e+01,3.798662646184590486e+00,-1.387108664704990724e-01
1.550000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.141830020754405695e+01,3.798334974994919122e+00,-1.700768170356246056e-01
1.560000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.141592960825354197e+01,3.798048508687552172e+00,-2.028543724834411810e-01
1.570000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.141346622722872439e+01,3.797805157893813899e+00,-2.370434441900048927e-01
1.580000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.141090829812152663e+01,3.797607188786464860e+00,-2.726440264816525350e-01
1.590000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.140825363527441283e+01,3.797456393196368296e+00,-3.096563074544058658e-01
1.600000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.140550140799673784e+01,3.797354972701356246e+00,-3.480802802159512765e-01
1.610000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.090428121521992288e+01,4.306405265200023535e+00,-5.062199702672466606e-02
1.620000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.090030166403813183e+01,4.307703369542046801e+00,-7.611317678695472821e-02
1.630000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.089630263766906637e+01,4.308970038762684140e+00,-1.028874391651100617e-01
1.640000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.089228273476723530e+01,4.310205524283817979e+00,-1.309453778121740242e-01
1.650000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.088824347452656838e+01,4.311410415330986012e+00,-1.602862508312921097e-01
1.660000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.088418390857779627e+01,4.312585002743608342e+00,-1.909106140230900639e-01
1.670000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.088010319919509072e+01,4.313729853477296317e+00,-2.228183659939837469e-01
1.680000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.087600170301776359e+01,4.314845488572951027e+00,-2.560092004754571660e-01
1.690000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.087187780211885979e+01,4.315932065576493670e+00,-2.904837646468747536e-01
1.700000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.086773202489558798e+01,4.316990248951315223e+00,-3.262414266329614065e-01
1.710000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.101023880511807995e+01,4.172336430451341727e+00,-4.442173788071288737e-02
1.720000000000000000e+02,0.000000000000000000e+00,-1.111949263638185303e-01,0.000000000000000000e+00,1.100871783695340866e+01,4.170907025731784401e+00,-6.675634098500263236e-02
1.730000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.100724284248972396e+01,4.169388749643314185e+00,-9.025129119774882858e-02
1.740000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.100581293331372734e+01,4.167781426056537342e+00,-1.149067836025020051e-01
1.750000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.100442818102744980e+01,4.166084870144075580e+00,-1.407226609602439393e-01
1.760000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.100308810136601068e+01,4.164298776076394759e+00,-1.676990015515077426e-01
1.770000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.100179261691524601e+01,4.162423018156795607e+00,-1.958360179928595457e-01
1.780000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.100054202858206054e+01,4.160457425413683907e+00,-2.251333440847591572e-01
1.790000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.099933606949220888e+01,4.158401790380688468e+00,-2.555913031653068712e-01
1.800000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.099817466475658989e+01,4.156255967619623348e+00,-2.872098338844046861e-01
1.810000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.082312511885151984e+01,4.394424377859395214e+00,-4.091115195909859892e-02
1.820000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.082140414911555126e+01,4.396063489523575285e+00,-6.157527012114810683e-02
1.830000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.081974928795686708e+01,4.397708043383964593e+00,-8.330291933263428428e-02
1.840000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.081816074491992197e+01,4.399358773007168821e+00,-1.060940394942868070e-01
1.850000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.081663904804208443e+01,4.401016437280338423e+00,-1.299488000877155325e-01
1.860000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.081518422124138112e+01,4.402681882843147321e+00,-1.548670876969872046e-01
1.870000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.081379643644051214e+01,4.404355818995899341e+00,-1.808489848665005839e-01
1.880000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.081247571891727688e+01,4.406038962071361809e+00,-2.078945372360532229e-01
1.890000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.081122222921584353e+01,4.407731958541914352e+00,-2.360036776843711381e-01
1.900000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.081003619601003862e+01,4.409435651989348059e+00,-2.651765653953043200e-01
1.910000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.068728418433762783e+01,4.519100689559075512e+00,-3.959750502022942042e-02
1.920000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.068555544393743162e+01,4.520588092566477201e+00,-5.807772046181294834e-02
1.930000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.068390249593380759e+01,4.522050727259562919e+00,-7.753211225804623741e-02
1.940000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.068232484728638809e+01,4.523489007210876878e+00,-9.796096692970718278e-02
